queue_rank,set_key,set_name,card_number,card_name,stamp_label,variant_key,blocker_class,source_state,accepted_evidence_rule,rejected_evidence_rule,general_web_url,image_search_url,ebay_active_url,ebay_sold_url,worthpoint_url,tcgplayer_url,pricecharting_url
135,bwp,BW Black Star Promos,BW75,Metagross,Prerelease Stamp,prerelease_stamp,prerelease_finish_absorbed_or_conflict_blocked,targeted_prerelease_checked,Accept only if one source proves set + card number + card name + exact stamp/variant + active finish on the same listing/page/scan.,"Reject title-only, generic stamp-family, set-wide, era-wide, or finish-inferred evidence.",https://www.google.com/search?q=%22Metagross%22%20%22BW75%22%20%22BW%20Black%20Star%20Promos%22%20%22Prerelease%20Stamp%22%20%22Pokemon%20card%22%20scan%20front,https://www.google.com/search?tbm=isch&q=%22Metagross%22%20%22BW75%22%20%22BW%20Black%20Star%20Promos%22%20%22Prerelease%20Stamp%22%20%22Pokemon%20card%22%20scan%20front,https://www.ebay.com/sch/i.html?_nkw=%22Metagross%22%20%22BW75%22%20%22BW%20Black%20Star%20Promos%22%20%22Prerelease%20Stamp%22%20%22Pokemon%20card%22%20scan%20front,https://www.ebay.com/sch/i.html?_nkw=%22Metagross%22%20%22BW75%22%20%22BW%20Black%20Star%20Promos%22%20%22Prerelease%20Stamp%22%20%22Pokemon%20card%22%20scan%20front&LH_Sold=1&LH_Complete=1,https://www.worthpoint.com/inventory/search?query=%22Metagross%22%20%22BW75%22%20%22BW%20Black%20Star%20Promos%22%20%22Prerelease%20Stamp%22%20%22Pokemon%20card%22%20scan%20front,https://www.tcgplayer.com/search/pokemon/product?productLineName=pokemon&q=%22Metagross%22%20%22BW75%22%20%22BW%20Black%20Star%20Promos%22%20%22Prerelease%20Stamp%22%20%22Pokemon%20card%22%20scan%20front,https://www.pricecharting.com/search-products?q=%22Metagross%22%20%22BW75%22%20%22BW%20Black%20Star%20Promos%22%20%22Prerelease%20Stamp%22%20%22Pokemon%20card%22%20scan%20front&type=prices
136,ex4,Team Magma vs Team Aqua,24,Team Aqua's Cacnea,Prerelease Stamp,prerelease_stamp,prerelease_finish_absorbed_or_conflict_blocked,targeted_prerelease_checked,Accept only if one source proves set + card number + card name + exact stamp/variant + active finish on the same listing/page/scan.,"Reject title-only, generic stamp-family, set-wide, era-wide, or finish-inferred evidence.",https://www.google.com/search?q=%22Team%20Aqua's%20Cacnea%22%20%2224%22%20%22Team%20Magma%20vs%20Team%20Aqua%22%20%22Prerelease%20Stamp%22%20%22Pokemon%20card%22%20scan%20front,https://www.google.com/search?tbm=isch&q=%22Team%20Aqua's%20Cacnea%22%20%2224%22%20%22Team%20Magma%20vs%20Team%20Aqua%22%20%22Prerelease%20Stamp%22%20%22Pokemon%20card%22%20scan%20front,https://www.ebay.com/sch/i.html?_nkw=%22Team%20Aqua's%20Cacnea%22%20%2224%22%20%22Team%20Magma%20vs%20Team%20Aqua%22%20%22Prerelease%20Stamp%22%20%22Pokemon%20card%22%20scan%20front,https://www.ebay.com/sch/i.html?_nkw=%22Team%20Aqua's%20Cacnea%22%20%2224%22%20%22Team%20Magma%20vs%20Team%20Aqua%22%20%22Prerelease%20Stamp%22%20%22Pokemon%20card%22%20scan%20front&LH_Sold=1&LH_Complete=1,https://www.worthpoint.com/inventory/search?query=%22Team%20Aqua's%20Cacnea%22%20%2224%22%20%22Team%20Magma%20vs%20Team%20Aqua%22%20%22Prerelease%20Stamp%22%20%22Pokemon%20card%22%20scan%20front,https://www.tcgplayer.com/search/pokemon/product?productLineName=pokemon&q=%22Team%20Aqua's%20Cacnea%22%20%2224%22%20%22Team%20Magma%20vs%20Team%20Aqua%22%20%22Prerelease%20Stamp%22%20%22Pokemon%20card%22%20scan%20front,https://www.pricecharting.com/search-products?q=%22Team%20Aqua's%20Cacnea%22%20%2224%22%20%22Team%20Magma%20vs%20Team%20Aqua%22%20%22Prerelease%20Stamp%22%20%22Pokemon%20card%22%20scan%20front&type=prices
137,swshp,SWSH Black Star Promos,SWSH185,Moltres,Prerelease Stamp,prerelease_stamp,prerelease_finish_absorbed_or_conflict_blocked,targeted_prerelease_checked,Accept only if one source proves set + card number + card name + exact stamp/variant + active finish on the same listing/page/scan.,"Reject title-only, generic stamp-family, set-wide, era-wide, or finish-inferred evidence.",https://www.google.com/search?q=%22Moltres%22%20%22SWSH185%22%20%22SWSH%20Black%20Star%20Promos%22%20%22Prerelease%20Stamp%22%20%22Pokemon%20card%22%20scan%20front,https://www.google.com/search?tbm=isch&q=%22Moltres%22%20%22SWSH185%22%20%22SWSH%20Black%20Star%20Promos%22%20%22Prerelease%20Stamp%22%20%22Pokemon%20card%22%20scan%20front,https://www.ebay.com/sch/i.html?_nkw=%22Moltres%22%20%22SWSH185%22%20%22SWSH%20Black%20Star%20Promos%22%20%22Prerelease%20Stamp%22%20%22Pokemon%20card%22%20scan%20front,https://www.ebay.com/sch/i.html?_nkw=%22Moltres%22%20%22SWSH185%22%20%22SWSH%20Black%20Star%20Promos%22%20%22Prerelease%20Stamp%22%20%22Pokemon%20card%22%20scan%20front&LH_Sold=1&LH_Complete=1,https://www.worthpoint.com/inventory/search?query=%22Moltres%22%20%22SWSH185%22%20%22SWSH%20Black%20Star%20Promos%22%20%22Prerelease%20Stamp%22%20%22Pokemon%20card%22%20scan%20front,https://www.tcgplayer.com/search/pokemon/product?productLineName=pokemon&q=%22Moltres%22%20%22SWSH185%22%20%22SWSH%20Black%20Star%20Promos%22%20%22Prerelease%20Stamp%22%20%22Pokemon%20card%22%20scan%20front,https://www.pricecharting.com/search-products?q=%22Moltres%22%20%22SWSH185%22%20%22SWSH%20Black%20Star%20Promos%22%20%22Prerelease%20Stamp%22%20%22Pokemon%20card%22%20scan%20front&type=prices
138,swshp,SWSH Black Star Promos,SWSH186,Lucario,Prerelease Stamp,prerelease_stamp,prerelease_finish_absorbed_or_conflict_blocked,targeted_prerelease_checked,Accept only if one source proves set + card number + card name + exact stamp/variant + active finish on the same listing/page/scan.,"Reject title-only, generic stamp-family, set-wide, era-wide, or finish-inferred evidence.",https://www.google.com/search?q=%22Lucario%22%20%22SWSH186%22%20%22SWSH%20Black%20Star%20Promos%22%20%22Prerelease%20Stamp%22%20%22Pokemon%20card%22%20scan%20front,https://www.google.com/search?tbm=isch&q=%22Lucario%22%20%22SWSH186%22%20%22SWSH%20Black%20Star%20Promos%22%20%22Prerelease%20Stamp%22%20%22Pokemon%20card%22%20scan%20front,https://www.ebay.com/sch/i.html?_nkw=%22Lucario%22%20%22SWSH186%22%20%22SWSH%20Black%20Star%20Promos%22%20%22Prerelease%20Stamp%22%20%22Pokemon%20card%22%20scan%20front,https://www.ebay.com/sch/i.html?_nkw=%22Lucario%22%20%22SWSH186%22%20%22SWSH%20Black%20Star%20Promos%22%20%22Prerelease%20Stamp%22%20%22Pokemon%20card%22%20scan%20front&LH_Sold=1&LH_Complete=1,https://www.worthpoint.com/inventory/search?query=%22Lucario%22%20%22SWSH186%22%20%22SWSH%20Black%20Star%20Promos%22%20%22Prerelease%20Stamp%22%20%22Pokemon%20card%22%20scan%20front,https://www.tcgplayer.com/search/pokemon/product?productLineName=pokemon&q=%22Lucario%22%20%22SWSH186%22%20%22SWSH%20Black%20Star%20Promos%22%20%22Prerelease%20Stamp%22%20%22Pokemon%20card%22%20scan%20front,https://www.pricecharting.com/search-products?q=%22Lucario%22%20%22SWSH186%22%20%22SWSH%20Black%20Star%20Promos%22%20%22Prerelease%20Stamp%22%20%22Pokemon%20card%22%20scan%20front&type=prices
139,swshp,SWSH Black Star Promos,SWSH187,Liepard,Prerelease Stamp,prerelease_stamp,prerelease_finish_absorbed_or_conflict_blocked,targeted_prerelease_checked,Accept only if one source proves set + card number + card name + exact stamp/variant + active finish on the same listing/page/scan.,"Reject title-only, generic stamp-family, set-wide, era-wide, or finish-inferred evidence.",https://www.google.com/search?q=%22Liepard%22%20%22SWSH187%22%20%22SWSH%20Black%20Star%20Promos%22%20%22Prerelease%20Stamp%22%20%22Pokemon%20card%22%20scan%20front,https://www.google.com/search?tbm=isch&q=%22Liepard%22%20%22SWSH187%22%20%22SWSH%20Black%20Star%20Promos%22%20%22Prerelease%20Stamp%22%20%22Pokemon%20card%22%20scan%20front,https://www.ebay.com/sch/i.html?_nkw=%22Liepard%22%20%22SWSH187%22%20%22SWSH%20Black%20Star%20Promos%22%20%22Prerelease%20Stamp%22%20%22Pokemon%20card%22%20scan%20front,https://www.ebay.com/sch/i.html?_nkw=%22Liepard%22%20%22SWSH187%22%20%22SWSH%20Black%20Star%20Promos%22%20%22Prerelease%20Stamp%22%20%22Pokemon%20card%22%20scan%20front&LH_Sold=1&LH_Complete=1,https://www.worthpoint.com/inventory/search?query=%22Liepard%22%20%22SWSH187%22%20%22SWSH%20Black%20Star%20Promos%22%20%22Prerelease%20Stamp%22%20%22Pokemon%20card%22%20scan%20front,https://www.tcgplayer.com/search/pokemon/product?productLineName=pokemon&q=%22Liepard%22%20%22SWSH187%22%20%22SWSH%20Black%20Star%20Promos%22%20%22Prerelease%20Stamp%22%20%22Pokemon%20card%22%20scan%20front,https://www.pricecharting.com/search-products?q=%22Liepard%22%20%22SWSH187%22%20%22SWSH%20Black%20Star%20Promos%22%20%22Prerelease%20Stamp%22%20%22Pokemon%20card%22%20scan%20front&type=prices
140,swshp,SWSH Black Star Promos,SWSH188,Bibarel,Prerelease Stamp,prerelease_stamp,prerelease_finish_absorbed_or_conflict_blocked,targeted_prerelease_checked,Accept only if one source proves set + card number + card name + exact stamp/variant + active finish on the same listing/page/scan.,"Reject title-only, generic stamp-family, set-wide, era-wide, or finish-inferred evidence.",https://www.google.com/search?q=%22Bibarel%22%20%22SWSH188%22%20%22SWSH%20Black%20Star%20Promos%22%20%22Prerelease%20Stamp%22%20%22Pokemon%20card%22%20scan%20front,https://www.google.com/search?tbm=isch&q=%22Bibarel%22%20%22SWSH188%22%20%22SWSH%20Black%20Star%20Promos%22%20%22Prerelease%20Stamp%22%20%22Pokemon%20card%22%20scan%20front,https://www.ebay.com/sch/i.html?_nkw=%22Bibarel%22%20%22SWSH188%22%20%22SWSH%20Black%20Star%20Promos%22%20%22Prerelease%20Stamp%22%20%22Pokemon%20card%22%20scan%20front,https://www.ebay.com/sch/i.html?_nkw=%22Bibarel%22%20%22SWSH188%22%20%22SWSH%20Black%20Star%20Promos%22%20%22Prerelease%20Stamp%22%20%22Pokemon%20card%22%20scan%20front&LH_Sold=1&LH_Complete=1,https://www.worthpoint.com/inventory/search?query=%22Bibarel%22%20%22SWSH188%22%20%22SWSH%20Black%20Star%20Promos%22%20%22Prerelease%20Stamp%22%20%22Pokemon%20card%22%20scan%20front,https://www.tcgplayer.com/search/pokemon/product?productLineName=pokemon&q=%22Bibarel%22%20%22SWSH188%22%20%22SWSH%20Black%20Star%20Promos%22%20%22Prerelease%20Stamp%22%20%22Pokemon%20card%22%20scan%20front,https://www.pricecharting.com/search-products?q=%22Bibarel%22%20%22SWSH188%22%20%22SWSH%20Black%20Star%20Promos%22%20%22Prerelease%20Stamp%22%20%22Pokemon%20card%22%20scan%20front&type=prices
141,swshp,SWSH Black Star Promos,SWSH205,Hisuian Basculegion,Prerelease Stamp,prerelease_stamp,prerelease_finish_absorbed_or_conflict_blocked,targeted_prerelease_checked,Accept only if one source proves set + card number + card name + exact stamp/variant + active finish on the same listing/page/scan.,"Reject title-only, generic stamp-family, set-wide, era-wide, or finish-inferred evidence.",https://www.google.com/search?q=%22Hisuian%20Basculegion%22%20%22SWSH205%22%20%22SWSH%20Black%20Star%20Promos%22%20%22Prerelease%20Stamp%22%20%22Pokemon%20card%22%20scan%20front,https://www.google.com/search?tbm=isch&q=%22Hisuian%20Basculegion%22%20%22SWSH205%22%20%22SWSH%20Black%20Star%20Promos%22%20%22Prerelease%20Stamp%22%20%22Pokemon%20card%22%20scan%20front,https://www.ebay.com/sch/i.html?_nkw=%22Hisuian%20Basculegion%22%20%22SWSH205%22%20%22SWSH%20Black%20Star%20Promos%22%20%22Prerelease%20Stamp%22%20%22Pokemon%20card%22%20scan%20front,https://www.ebay.com/sch/i.html?_nkw=%22Hisuian%20Basculegion%22%20%22SWSH205%22%20%22SWSH%20Black%20Star%20Promos%22%20%22Prerelease%20Stamp%22%20%22Pokemon%20card%22%20scan%20front&LH_Sold=1&LH_Complete=1,https://www.worthpoint.com/inventory/search?query=%22Hisuian%20Basculegion%22%20%22SWSH205%22%20%22SWSH%20Black%20Star%20Promos%22%20%22Prerelease%20Stamp%22%20%22Pokemon%20card%22%20scan%20front,https://www.tcgplayer.com/search/pokemon/product?productLineName=pokemon&q=%22Hisuian%20Basculegion%22%20%22SWSH205%22%20%22SWSH%20Black%20Star%20Promos%22%20%22Prerelease%20Stamp%22%20%22Pokemon%20card%22%20scan%20front,https://www.pricecharting.com/search-products?q=%22Hisuian%20Basculegion%22%20%22SWSH205%22%20%22SWSH%20Black%20Star%20Promos%22%20%22Prerelease%20Stamp%22%20%22Pokemon%20card%22%20scan%20front&type=prices
142,swshp,SWSH Black Star Promos,SWSH206,Wyrdeer,Prerelease Stamp,prerelease_stamp,prerelease_finish_absorbed_or_conflict_blocked,targeted_prerelease_checked,Accept only if one source proves set + card number + card name + exact stamp/variant + active finish on the same listing/page/scan.,"Reject title-only, generic stamp-family, set-wide, era-wide, or finish-inferred evidence.",https://www.google.com/search?q=%22Wyrdeer%22%20%22SWSH206%22%20%22SWSH%20Black%20Star%20Promos%22%20%22Prerelease%20Stamp%22%20%22Pokemon%20card%22%20scan%20front,https://www.google.com/search?tbm=isch&q=%22Wyrdeer%22%20%22SWSH206%22%20%22SWSH%20Black%20Star%20Promos%22%20%22Prerelease%20Stamp%22%20%22Pokemon%20card%22%20scan%20front,https://www.ebay.com/sch/i.html?_nkw=%22Wyrdeer%22%20%22SWSH206%22%20%22SWSH%20Black%20Star%20Promos%22%20%22Prerelease%20Stamp%22%20%22Pokemon%20card%22%20scan%20front,https://www.ebay.com/sch/i.html?_nkw=%22Wyrdeer%22%20%22SWSH206%22%20%22SWSH%20Black%20Star%20Promos%22%20%22Prerelease%20Stamp%22%20%22Pokemon%20card%22%20scan%20front&LH_Sold=1&LH_Complete=1,https://www.worthpoint.com/inventory/search?query=%22Wyrdeer%22%20%22SWSH206%22%20%22SWSH%20Black%20Star%20Promos%22%20%22Prerelease%20Stamp%22%20%22Pokemon%20card%22%20scan%20front,https://www.tcgplayer.com/search/pokemon/product?productLineName=pokemon&q=%22Wyrdeer%22%20%22SWSH206%22%20%22SWSH%20Black%20Star%20Promos%22%20%22Prerelease%20Stamp%22%20%22Pokemon%20card%22%20scan%20front,https://www.pricecharting.com/search-products?q=%22Wyrdeer%22%20%22SWSH206%22%20%22SWSH%20Black%20Star%20Promos%22%20%22Prerelease%20Stamp%22%20%22Pokemon%20card%22%20scan%20front&type=prices
143,swshp,SWSH Black Star Promos,SWSH207,Hisuian Samurott,Prerelease Stamp,prerelease_stamp,prerelease_finish_absorbed_or_conflict_blocked,targeted_prerelease_checked,Accept only if one source proves set + card number + card name + exact stamp/variant + active finish on the same listing/page/scan.,"Reject title-only, generic stamp-family, set-wide, era-wide, or finish-inferred evidence.",https://www.google.com/search?q=%22Hisuian%20Samurott%22%20%22SWSH207%22%20%22SWSH%20Black%20Star%20Promos%22%20%22Prerelease%20Stamp%22%20%22Pokemon%20card%22%20scan%20front,https://www.google.com/search?tbm=isch&q=%22Hisuian%20Samurott%22%20%22SWSH207%22%20%22SWSH%20Black%20Star%20Promos%22%20%22Prerelease%20Stamp%22%20%22Pokemon%20card%22%20scan%20front,https://www.ebay.com/sch/i.html?_nkw=%22Hisuian%20Samurott%22%20%22SWSH207%22%20%22SWSH%20Black%20Star%20Promos%22%20%22Prerelease%20Stamp%22%20%22Pokemon%20card%22%20scan%20front,https://www.ebay.com/sch/i.html?_nkw=%22Hisuian%20Samurott%22%20%22SWSH207%22%20%22SWSH%20Black%20Star%20Promos%22%20%22Prerelease%20Stamp%22%20%22Pokemon%20card%22%20scan%20front&LH_Sold=1&LH_Complete=1,https://www.worthpoint.com/inventory/search?query=%22Hisuian%20Samurott%22%20%22SWSH207%22%20%22SWSH%20Black%20Star%20Promos%22%20%22Prerelease%20Stamp%22%20%22Pokemon%20card%22%20scan%20front,https://www.tcgplayer.com/search/pokemon/product?productLineName=pokemon&q=%22Hisuian%20Samurott%22%20%22SWSH207%22%20%22SWSH%20Black%20Star%20Promos%22%20%22Prerelease%20Stamp%22%20%22Pokemon%20card%22%20scan%20front,https://www.pricecharting.com/search-products?q=%22Hisuian%20Samurott%22%20%22SWSH207%22%20%22SWSH%20Black%20Star%20Promos%22%20%22Prerelease%20Stamp%22%20%22Pokemon%20card%22%20scan%20front&type=prices
144,swshp,SWSH Black Star Promos,SWSH208,Magnezone,Prerelease Stamp,prerelease_stamp,prerelease_finish_absorbed_or_conflict_blocked,targeted_prerelease_checked,Accept only if one source proves set + card number + card name + exact stamp/variant + active finish on the same listing/page/scan.,"Reject title-only, generic stamp-family, set-wide, era-wide, or finish-inferred evidence.",https://www.google.com/search?q=%22Magnezone%22%20%22SWSH208%22%20%22SWSH%20Black%20Star%20Promos%22%20%22Prerelease%20Stamp%22%20%22Pokemon%20card%22%20scan%20front,https://www.google.com/search?tbm=isch&q=%22Magnezone%22%20%22SWSH208%22%20%22SWSH%20Black%20Star%20Promos%22%20%22Prerelease%20Stamp%22%20%22Pokemon%20card%22%20scan%20front,https://www.ebay.com/sch/i.html?_nkw=%22Magnezone%22%20%22SWSH208%22%20%22SWSH%20Black%20Star%20Promos%22%20%22Prerelease%20Stamp%22%20%22Pokemon%20card%22%20scan%20front,https://www.ebay.com/sch/i.html?_nkw=%22Magnezone%22%20%22SWSH208%22%20%22SWSH%20Black%20Star%20Promos%22%20%22Prerelease%20Stamp%22%20%22Pokemon%20card%22%20scan%20front&LH_Sold=1&LH_Complete=1,https://www.worthpoint.com/inventory/search?query=%22Magnezone%22%20%22SWSH208%22%20%22SWSH%20Black%20Star%20Promos%22%20%22Prerelease%20Stamp%22%20%22Pokemon%20card%22%20scan%20front,https://www.tcgplayer.com/search/pokemon/product?productLineName=pokemon&q=%22Magnezone%22%20%22SWSH208%22%20%22SWSH%20Black%20Star%20Promos%22%20%22Prerelease%20Stamp%22%20%22Pokemon%20card%22%20scan%20front,https://www.pricecharting.com/search-products?q=%22Magnezone%22%20%22SWSH208%22%20%22SWSH%20Black%20Star%20Promos%22%20%22Prerelease%20Stamp%22%20%22Pokemon%20card%22%20scan%20front&type=prices
145,dp3,Secret Wonders,122,Professor Oak's Visit,Professor Program Stamp,professor_program_stamp,professor_program_taxonomy_or_finish_blocked,targeted_professor_program_checked,Accept only if one source proves set + card number + card name + exact stamp/variant + active finish on the same listing/page/scan.,"Reject title-only, generic stamp-family, set-wide, era-wide, or finish-inferred evidence.",https://www.google.com/search?q=%22Professor%20Oak's%20Visit%22%20%22122%22%20%22Secret%20Wonders%22%20%22Professor%20Program%20Stamp%22%20%22Pokemon%20card%22%20scan%20front,https://www.google.com/search?tbm=isch&q=%22Professor%20Oak's%20Visit%22%20%22122%22%20%22Secret%20Wonders%22%20%22Professor%20Program%20Stamp%22%20%22Pokemon%20card%22%20scan%20front,https://www.ebay.com/sch/i.html?_nkw=%22Professor%20Oak's%20Visit%22%20%22122%22%20%22Secret%20Wonders%22%20%22Professor%20Program%20Stamp%22%20%22Pokemon%20card%22%20scan%20front,https://www.ebay.com/sch/i.html?_nkw=%22Professor%20Oak's%20Visit%22%20%22122%22%20%22Secret%20Wonders%22%20%22Professor%20Program%20Stamp%22%20%22Pokemon%20card%22%20scan%20front&LH_Sold=1&LH_Complete=1,https://www.worthpoint.com/inventory/search?query=%22Professor%20Oak's%20Visit%22%20%22122%22%20%22Secret%20Wonders%22%20%22Professor%20Program%20Stamp%22%20%22Pokemon%20card%22%20scan%20front,https://www.tcgplayer.com/search/pokemon/product?productLineName=pokemon&q=%22Professor%20Oak's%20Visit%22%20%22122%22%20%22Secret%20Wonders%22%20%22Professor%20Program%20Stamp%22%20%22Pokemon%20card%22%20scan%20front,https://www.pricecharting.com/search-products?q=%22Professor%20Oak's%20Visit%22%20%22122%22%20%22Secret%20Wonders%22%20%22Professor%20Program%20Stamp%22%20%22Pokemon%20card%22%20scan%20front&type=prices
146,ex15,Dragon Frontiers,79,Professor Elm's Training Method,Professor Program Stamp,professor_program_stamp,professor_program_taxonomy_or_finish_blocked,targeted_professor_program_checked,Accept only if one source proves set + card number + card name + exact stamp/variant + active finish on the same listing/page/scan.,"Reject title-only, generic stamp-family, set-wide, era-wide, or finish-inferred evidence.",https://www.google.com/search?q=%22Professor%20Elm's%20Training%20Method%22%20%2279%22%20%22Dragon%20Frontiers%22%20%22Professor%20Program%20Stamp%22%20%22Pokemon%20card%22%20scan%20front,https://www.google.com/search?tbm=isch&q=%22Professor%20Elm's%20Training%20Method%22%20%2279%22%20%22Dragon%20Frontiers%22%20%22Professor%20Program%20Stamp%22%20%22Pokemon%20card%22%20scan%20front,https://www.ebay.com/sch/i.html?_nkw=%22Professor%20Elm's%20Training%20Method%22%20%2279%22%20%22Dragon%20Frontiers%22%20%22Professor%20Program%20Stamp%22%20%22Pokemon%20card%22%20scan%20front,https://www.ebay.com/sch/i.html?_nkw=%22Professor%20Elm's%20Training%20Method%22%20%2279%22%20%22Dragon%20Frontiers%22%20%22Professor%20Program%20Stamp%22%20%22Pokemon%20card%22%20scan%20front&LH_Sold=1&LH_Complete=1,https://www.worthpoint.com/inventory/search?query=%22Professor%20Elm's%20Training%20Method%22%20%2279%22%20%22Dragon%20Frontiers%22%20%22Professor%20Program%20Stamp%22%20%22Pokemon%20card%22%20scan%20front,https://www.tcgplayer.com/search/pokemon/product?productLineName=pokemon&q=%22Professor%20Elm's%20Training%20Method%22%20%2279%22%20%22Dragon%20Frontiers%22%20%22Professor%20Program%20Stamp%22%20%22Pokemon%20card%22%20scan%20front,https://www.pricecharting.com/search-products?q=%22Professor%20Elm's%20Training%20Method%22%20%2279%22%20%22Dragon%20Frontiers%22%20%22Professor%20Program%20Stamp%22%20%22Pokemon%20card%22%20scan%20front&type=prices
